ID;Tipo;SKU;Nombre;Publicado;¿Está destacado?;Visibilidad en el catálogo;Descripción corta;Descripción;Día en que empieza el precio rebajado;Día en que termina el precio rebajado;Estado del impuesto;Clase de impuesto;¿En inventario?;Inventario;Cantidad de bajo inventario;¿Permitir reservas de productos agotados?;¿Vendido individualmente?;Peso (kg);Longitud (cm);Anchura (cm);Altura (cm);¿Permitir valoraciones de clientes?;Nota de compra;Precio rebajado;Precio normal;Categorías;Etiquetas;Clase de envío;Imágenes;Límite de descargas;Días de caducidad de la descarga;Superior;Productos agrupados;Ventas dirigidas;Ventas cruzadas;URL externa;Texto del botón;Posición
4160;simple;855;Limpiador SEDILEE 900ml Primavera x15;1;0;visible;Limpiador SEDILEE 900ml Primavera x15;;;;taxable;;1;;;0;0;;;;;1;;;660;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png;;;;;;;;;0
4161;simple;856;Limpiador SEDILEE 900ml Flor Irupe x15;1;0;visible;Limpiador SEDILEE 900ml Flor Irupe x15;;;;taxable;;1;;;0;0;;;;;1;;;660;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png;;;;;;;;;0
4162;simple;857;Limpiador SEDILEE 900ml Algodon x15;1;0;visible;Limpiador SEDILEE 900ml Algodon x15;;;;taxable;;1;;;0;0;;;;;1;;;660;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png;;;;;;;;;0
4163;simple;858;Limpiador SEDILEE 900ml Citrus x15;1;0;visible;Limpiador SEDILEE 900ml Citrus x15;;;;taxable;;1;;;0;0;;;;;1;;;660;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/Sin-titulo-2.png;;;;;;;;;0
4164;simple;860;CLOW Suav. 900ml Classic x16;1;0;visible;CLOW Suav. 900ml Classic x16;;;;taxable;;1;;;0;0;;;;;1;;;1070;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png;;;;;;;;;0
4165;simple;861;CLOW Suav. 900ml Intense x16;1;0;visible;CLOW Suav. 900ml Intense x16;;;;taxable;;1;;;0;0;;;;;1;;;1070;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png;;;;;;;;;0
4166;simple;862;CLOW Suav. 900ml Fresh x16;1;0;visible;CLOW Suav. 900ml Fresh x16;;;;taxable;;1;;;0;0;;;;;1;;;1070;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/suavisante.png;;;;;;;;;0
4167;simple;863;CLOW Jabon liquido 1500ml x6;1;0;visible;CLOW Jabon liquido 1500ml x6;;;;taxable;;1;;;0;0;;;;;1;;;1200;Limpieza;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/jabonliquido.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/jabonliquido.png;;;;;;;;;0
4168;simple;869;Inst. Servilleta Elegante 21x21 x2000  292;1;0;visible;Inst. Servilleta Elegante 21x21 x2000  292;;;;taxable;;1;;;0;0;;;;;1;;;374;Institucio;;;;;;;;;;;;0
4169;simple;878;Trio x20 Surtidas x200grs;1;0;visible;Trio x20 Surtidas x200grs;;;;taxable;;1;;;0;0;;;;;1;;;720;Comestible;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/variete-surtida.png;;;;;;;;;0
4170;simple;880;Trio x12 Scons 360grs;1;0;visible;Trio x12 Scons 360grs;;;;taxable;;1;;;0;0;;;;;1;;;870;Comestible, surtido;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/scons.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/scons.png;;;;;;;;;0
4171;simple;884;FL Hermetico Rectangular 1,5 lts;1;0;visible;FL Hermetico Rectangular 1,5 lts;;;;taxable;;1;;;0;0;;;;;1;;;143;Bazar;;;;;;;;;;;;0
4172;simple;886;Shampu Hotel 15cc x500u;1;0;visible;Shampu Hotel 15cc x500u;;;;taxable;;1;;;0;0;;;;;1;;;3;Perfumeria;;;;;;;;;;;;0
4173;simple;887;Acondi/ Hotel 15cc x500u;1;0;visible;Acondi/ Hotel 15cc x500u;;;;taxable;;1;;;0;0;;;;;1;;;3;Perfumeria;;;;;;;;;;;;0
4174;simple;890;Hadibell x930 Sh. Algas;1;0;visible;Hadibell x930 Sh. Algas;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4175;simple;891;Hadibell x930 Sh. Ceramidas;1;0;visible;Hadibell x930 Sh. Ceramidas;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4176;simple;892;Hadibell x930 Sh. Multivitaminas;1;0;visible;Hadibell x930 Sh. Multivitaminas;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4177;simple;893;Hadibell x930 Sh. Manzana;1;0;visible;Hadibell x930 Sh. Manzana;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4178;simple;894;Hadibell x930 Sh. Aloe;1;0;visible;Hadibell x930 Sh. Aloe;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4179;simple;895;Hadibell x930 Ac. Algas;1;0;visible;Hadibell x930 Ac. Algas;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4180;simple;896;Hadibell x930 Ac. Ceramidas;1;0;visible;Hadibell x930 Ac. Ceramidas;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4181;simple;897;Hadibell x930 Ac. Multivitamina;1;0;visible;Hadibell x930 Ac. Multivitamina;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4182;simple;898;Hadibell x930 Ac. Manzana;1;0;visible;Hadibell x930 Ac. Manzana;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4183;simple;899;Hadibell x930 Ac. Aloe;1;0;visible;Hadibell x930 Ac. Aloe;;;;taxable;;1;;;0;0;;;;;1;;;85;Perfumeria;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/895.jpeg;;;;;;;;;0
4184;simple;904;Desodorante aero Glade x6 Vainilla;1;0;visible;Desodorante aero Glade x6 Vainilla;;;;taxable;;1;;;0;0;;;;;1;;;880;Limpieza;;;;;;;;;;;;0
4185;simple;905;Desodorante aero Glade x6 Mañ/Campo;1;0;visible;Desodorante aero Glade x6 Ma?/Campo;;;;taxable;;1;;;0;0;;;;;1;;;880;Limpieza;;;;;;;;;;;;0
4186;simple;906;Desodorante aero Glade x6 Jazmin;1;0;visible;Desodorante aero Glade x6 Jazmin;;;;taxable;;1;;;0;0;;;;;1;;;880;Limpieza;;;;;;;;;;;;0
4187;simple;907;Desodorante aero Glade x6 Tropical;1;0;visible;Desodorante aero Glade x6 Tropical;;;;taxable;;1;;;0;0;;;;;1;;;880;Limpieza;;;;;;;;;;;;0
4188;simple;908;Desodorante aero Glade x6 Paraiso Azul;1;0;visible;Desodorante aero Glade x6 Paraiso Azul;;;;taxable;;1;;;0;0;;;;;1;;;880;Limpieza;;;;;;;;;;;;0
4189;simple;909;Desinf. Lysoform Citrico aero x12;1;0;visible;Desinf. Lysoform Citrico aero x12;;;;taxable;;1;;;0;0;;;;;1;;;1980;Limpieza;;;;;;;;;;;;0
4190;simple;910;Blem L/mueble aero Naranja;1;0;visible;Blem L/mueble aero Naranja;;;;taxable;;1;;;0;0;;;;;1;;;2360;Limpieza;;;;;;;;;;;;0
4191;simple;911;Baygon Verde Cucarachas y Arañas x12;1;0;visible;Baygon Verde Cucarachas y Ara?as x12;;;;taxable;;1;;;0;0;;;;;1;;;2120;Limpieza;;;;;;;;;;;;0
4192;simple;913;VAIS Repelente cr.200gr Aloe Vera;1;0;visible;VAIS Repelente cr.200gr Aloe Vera;;;;taxable;;1;;;0;0;;;;;1;;;37;Perfumeria;;;;;;;;;;;;0
4193;simple;914;VAIS repelente spray 200ml;1;0;visible;VAIS repelente spray 200ml;;;;taxable;;1;;;0;0;;;;;1;;;99;Perfumeria;;;;;;;;;;;;0
4194;simple;915;VAIS repelente cr.200gr STOP PLUS;1;0;visible;VAIS repelente cr.200gr STOP PLUS;;;;taxable;;1;;;0;0;;;;;1;;;55;Perfumeria;;;;;;;;;;;;0
4195;simple;919;Higienico Encantado 4x50 x12;1;0;visible;Higienico Encantado 4x50 x12;;;;taxable;;1;;;0;0;;;;;1;;;0;Papeleria;;;;;;;;;;;;0
4196;simple;920;Fosforos Fragata 400;1;0;visible;Fosforos Fragata 400;;;;taxable;;1;;;0;0;;;;;1;;;625;Varios;;;;;;;;;;;;0
4197;simple;921;Fosforos Fragata 222;1;0;visible;Fosforos Fragata 222;;;;taxable;;1;;;0;0;;;;;1;;;0;Varios;;;;;;;;;;;;0
4198;simple;922;Fosforos Patito chico;1;0;visible;Fosforos Patito chico;;;;taxable;;1;;;0;0;;;;;1;;;0;Varios;;;;;;;;;;;;0
4199;simple;923;Shampoo Sedal sachet;1;0;visible;Shampoo Sedal sachet;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
4200;simple;924;Acondicionador Sedal sachet;1;0;visible;Acondicionador Sedal sachet;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
4201;simple;925;Naipes Padrino 50u Española x6;1;0;visible;Naipes Padrino 50u Espa?ola x6;;;;taxable;;1;;;0;0;;;;;1;;;720;Varios;;;;;;;;;;;;0
4202;simple;926;Naipes Padrino 54u Francesa x6;1;0;visible;Naipes Padrino 54u Francesa x6;;;;taxable;;1;;;0;0;;;;;1;;;770;Varios;;;;;;;;;;;;0
4203;simple;927;Preserv. Tulipan Clásico x16;1;0;visible;Preserv. Tulipan Cl?sico x16;;;;taxable;;1;;;0;0;;;;;1;;;1580;Perfumeria;;;;;;;;;;;;0
4204;simple;929;BIC Encendedor J6+HANDY;1;0;visible;BIC Encendedor J6+HANDY;;;;taxable;;1;;;0;0;;;;;1;;;480;Bazar;;;;;;;;;;;;0
4205;simple;931;CLIO Desod. Amb. Aire Libre x12;1;0;visible;CLIO Desod. Amb. Aire Libre x12;;;;taxable;;1;;;0;0;;;;;1;;;1160;Aromatizan;;;;;;;;;;;;0
4206;simple;935;BIC Marc. Permanente T/G negro;1;0;visible;BIC Marc. Permanente T/G negro;;;;taxable;;1;;;0;0;;;;;1;;;1030;Libreria;;;;;;;;;;;;0
4207;simple;937;QM Crema dental Kolynos F123 90grs x12;1;0;visible;QM Crema dental Kolynos F123 90grs x12;;;;taxable;;1;;;0;0;;;;;1;;;1060;Sin Categoria;;;;;;;;;;;;0
4208;simple;944;Quita esmalte Uniquit x120ml Humectante;1;0;visible;Quita esmalte Uniquit x120ml Humectante;;;;taxable;;1;;;0;0;;;;;1;;;49;Sin Categoria;;;;;;;;;;;;0
4209;simple;945;Quita esmalte Uniquit x60ml Humectante;1;0;visible;Quita esmalte Uniquit x60ml Humectante;;;;taxable;;1;;;0;0;;;;;1;;;35;Sin Categoria;;;;;;;;;;;;0
4210;simple;949;Hig. Primavera 4x30 Bco.;1;0;visible;Hig. Primavera 4x30 Bco.;;;;taxable;;1;;;0;0;;;;;1;;;0;Limpieza;;;;;;;;;;;;0
4211;simple;951;Jabon toc. Plusbelle  Energia renovad. x81;1;0;visible;Jabon toc. Plusbelle  Energia renovad. x81;;;;taxable;;1;;;0;0;;;;;1;;;4090;Perfumeria;;;;;;;;;;;;0
4212;simple;953;NP Regaderas 10Lts;1;0;visible;NP Regaderas 10Lts;;;;taxable;;1;;;0;0;;;;;1;;;685;Bazar;;;;;;;;;;;;0
4213;simple;954;NP Regaderas 5Lts;1;0;visible;NP Regaderas 5Lts;;;;taxable;;1;;;0;0;;;;;1;;;590;Bazar;;;;;;;;;;;;0
4214;simple;955;Porta rollo papel Hig/;1;0;visible;Porta rollo papel Hig/;;;;taxable;;1;;;0;0;;;;;1;;;29;Bazar;;;;;;;;;;;;0
4215;simple;956;Rastrillo XL;1;0;visible;Rastrillo XL;;;;taxable;;1;;;0;0;;;;;1;;;195;Bazar;;;;;;;;;;;;0
4216;simple;957;Esponja Lava auto;1;0;visible;Esponja Lava auto;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
4217;simple;958;Cepillo levanta miga;1;0;visible;Cepillo levanta miga;;;;taxable;;1;;;0;0;;;;;1;;;0;Bazar;;;;;;;;;;;;0
4218;simple;959;Reloj c/alarma;1;0;visible;Reloj c/alarma;;;;taxable;;1;;;0;0;;;;;1;;;20;Bazar;;;;;;;;;;;;0
4219;simple;960;Escurridor de plato NP;1;0;visible;Escurridor de plato NP;;;;taxable;;1;;;0;0;;;;;1;;;29;Bazar;;;;;;;;;;;;0
4220;simple;962;NP BOYA Grande (24);1;0;visible;NP BOYA Grande (24);;;;taxable;;1;;;0;0;;;;;1;;;763;Bazar;;;;;;;;;;;;0
4221;simple;963;NP BOYA Chica;1;0;visible;NP BOYA Chica;;;;taxable;;1;;;0;0;;;;;1;;;175;Bazar;;;;;;;;;;;;0
4222;simple;964;SET Azucarera/Yerbera NP;1;0;visible;SET Azucarera/Yerbera NP;;;;taxable;;1;;;0;0;;;;;1;;;110;Bazar;;;;;;;;;;;;0
4223;simple;965;NP Azucarera;1;0;visible;NP Azucarera;;;;taxable;;1;;;0;0;;;;;1;;;115;Bazar;;;;;;;;;;;;0
4224;simple;968;NP Cepillo violin L/coche;1;0;visible;NP Cepillo violin L/coche;;;;taxable;;1;;;0;0;;;;;1;;;215;Bazar;;;;;;;;;;;;0
4225;simple;972;Embudo NP N°1 NP;1;0;visible;Embudo NP N?1 NP;;;;taxable;;1;;;0;0;;;;;1;;;7;Bazar;;;;;;;;;;;;0
4226;simple;973;NP Embudo NP N°2;1;0;visible;NP Embudo NP N?2;;;;taxable;;1;;;0;0;;;;;1;;;33;Bazar;;;;;;;;;;;;0
4227;simple;974;Embudo NP N° 3 NP;1;0;visible;Embudo NP N? 3 NP;;;;taxable;;1;;;0;0;;;;;1;;;9;Bazar;;;;;;;;;;;;0
4228;simple;975;Embudo NP Set x2 NP;1;0;visible;Embudo NP Set x2 NP;;;;taxable;;1;;;0;0;;;;;1;;;40;Bazar;;;;;;;;;;;;0
4229;simple;976;NP Embudo NP c/fuelle;1;0;visible;NP Embudo NP c/fuelle;;;;taxable;;1;;;0;0;;;;;1;;;75;Bazar;;;;;;;;;;;;0
4230;simple;978;NP Colador de alambre ch/;1;0;visible;NP Colador de alambre ch/;;;;taxable;;1;;;0;0;;;;;1;;;44;Bazar;;;;;;;;;;;;0
4231;simple;979;Bolsa feria ecologica NP;1;0;visible;Bolsa feria ecologica NP;;;;taxable;;1;;;0;0;;;;;1;;;28;Bazar;;;;;;;;;;;;0
4232;simple;980;NP Pala Res. cabo largo de Luxe (26);1;0;visible;NP Pala Res. cabo largo de Luxe (26);;;;taxable;;1;;;0;0;;;;;1;;;160;Bazar;;;;;;;;;;;;0
4233;simple;981;NP Balde 16Lts;1;0;visible;NP Balde 16Lts;;;;taxable;;1;;;0;0;;;;;1;;;265;Bazar;;;;;;;;;;;;0
4234;simple;982;NP Cepillo lavaespalda;1;0;visible;NP Cepillo lavaespalda;;;;taxable;;1;;;0;0;;;;;1;;;90;Bazar;;;;;;;;;;;;0
4235;simple;983;Jabon Toc/ 125gr POLYANA;1;0;visible;Jabon Toc/ 125gr POLYANA;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
4236;simple;984;Deo/ Antitranspirante Polyana;1;0;visible;Deo/ Antitranspirante Polyana;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
4237;simple;986;Tarro c/tapa y rosca 2L CROM;1;0;visible;Tarro c/tapa y rosca 2L CROM;;;;taxable;;1;;;0;0;;;;;1;;;45;Sin Categoria;;;;;;;;;;;;0
4238;simple;987;Tarro c/tapa y rosca 1L CROM;1;0;visible;Tarro c/tapa y rosca 1L CROM;;;;taxable;;1;;;0;0;;;;;1;;;39;Bazar;;;;;;;;;;;;0
4239;simple;988;Tarro c/tapa y rosca 500cc CROM;1;0;visible;Tarro c/tapa y rosca 500cc CROM;;;;taxable;;1;;;0;0;;;;;1;;;31;Bazar;;;;;;;;;;;;0
4240;simple;989;NP Dispenser simple p/jabon;1;0;visible;NP Dispenser simple p/jabon;;;;taxable;;1;;;0;0;;;;;1;;;490;Bazar;;;;;;;;;;;;0
4241;simple;992;NP Paleta matamosca x10;1;0;visible;NP Paleta matamosca x10;;;;taxable;;1;;;0;0;;;;;1;;;300;Bazar;;;;;;;;;;;;0
4242;simple;993;Escobilla Baño NP c/vaso;1;0;visible;Escobilla Ba?o NP c/vaso;;;;taxable;;1;;;0;0;;;;;1;;;145;Bazar;;;;;;;;;;;;0
4243;simple;994;NP Canastito multiuso;1;0;visible;NP Canastito multiuso;;;;taxable;;1;;;0;0;;;;;1;;;135;Bazar;;;;;;;;;;;;0
4244;simple;995;NP Rollo Aluminio Busgran;1;0;visible;NP Rollo Aluminio Busgran;;;;taxable;;1;;;0;0;;;;;1;;;83;Bazar;;;;;;;;;;;;0
4245;simple;996;NP Limpiatecho c/cabo extensi. Alum/;1;0;visible;NP Limpiatecho c/cabo extensi. Alum/;;;;taxable;;1;;;0;0;;;;;1;;;399;Bazar;;;;;;;;;;;;0
4246;simple;997;NP Cepillo lavazapatillas;1;0;visible;NP Cepillo lavazapatillas;;;;taxable;;1;;;0;0;;;;;1;;;95;Bazar;;;;;;;;;;;;0
4247;simple;999;Cepillo diente WASH-Q NP;1;0;visible;Cepillo diente WASH-Q NP;;;;taxable;;1;;;0;0;;;;;1;;;0;Perfumeria;;;;;;;;;;;;0
4248;simple;1000;Cepillo diente WASH-Q +3cabez;1;0;visible;Cepillo diente WASH-Q +3cabez;;;;taxable;;1;;;0;0;;;;;1;;;70;Perfumeria;;;;;;;;;;;;0
4249;simple;1004;NP Limpiavidrios c/2 cabezas;1;0;visible;NP Limpiavidrios c/2 cabezas;;;;taxable;;1;;;0;0;;;;;1;;;460;Bazar;;;;;;;;;;;;0
4250;simple;1015;Detergente 750cc x15;1;0;visible;Detergente 750cc x15;;;;taxable;;1;;;0;0;;;;;1;;;600;Limpieza;;;;;;;;;;;;0
4251;simple;1021;NP Cepillo Lavacoche p/manguera;1;0;visible;NP Cepillo Lavacoche p/manguera;;;;taxable;;1;;;0;0;;;;;1;;;190;Bazar;;;;;;;;;;;;0
4252;simple;1028;LENT. Hisopos Doncella x100u (24);1;0;visible;Hisopos Doncella x100u (24);;;;taxable;;1;;;0;0;;;;;1;;;80;Perfumeria;;;;;;;;;;;;0
4253;simple;1029;LENT. Toalla Humeda Ad/ Nonisec;1;0;visible;Toalla Humeda Ad/ Nonisec;;;;taxable;;1;;;0;0;;;;;1;;;99;Perfumeria;;;;;;;;;;;;0
4254;simple;1031;Espiral Fuyi Country Fresh (24);1;0;visible;Espiral Fuyi Country Fresh (24);;;;taxable;;1;;;0;0;;;;;1;;;95;Pesticidas;;;;;;;;;;;;0
4255;simple;1032;Trio x20 Trichips x150grs;1;0;visible;Trio x20 Trichips x150grs;;;;taxable;;1;;;0;0;;;;;1;;;680;Comestible, surtido;;;http://c2390850.ferozo.com/wp-content/uploads/2021/11/trichips.png, http://c2390850.ferozo.com/wp-content/uploads/2021/11/trichips.png;;;;;;;;;0
4256;simple;1033;ALGABO Jabon Liq. 300ml Citrus (12);1;0;visible;ALGABO Jabon Liq. 300ml Citrus (12);;;;taxable;;1;;;0;0;;;;;1;;;108;Perfumeria;;;;;;;;;;;;0
4257;simple;1034;ALGABO Jabon Liq. 300ml Floral Rain (12);1;0;visible;ALGABO Jabon Liq. 300ml Floral Rain (12);;;;taxable;;1;;;0;0;;;;;1;;;108;Perfumeria;;;;;;;;;;;;0
4258;simple;1035;ALGABO Jabon Liq. 300ml Fr.Bosque (12);1;0;visible;ALGABO Jabon Liq. 300ml Fr.Bosque (12);;;;taxable;;1;;;0;0;;;;;1;;;108;Perfumeria;;;;;;;;;;;;0
4259;simple;1036;ALGABO Jabon Liq. 300ml Coco Vai. (12);1;0;visible;ALGABO Jabon Liq. 300ml Coco Vai. (12);;;;taxable;;1;;;0;0;;;;;1;;;108;Perfumeria;;;;;;;;;;;;0
4260;simple;1038;Cepillo de dientes Jabali niño x12;1;0;visible;Cepillo de dientes Jabali ni?o x12;;;;taxable;;1;;;0;0;;;;;1;;;340;Perfumeria;;;;;;;;;;;;0
4261;simple;1042;Film Autoadherente LA ESTRELLA;1;0;visible;Film Autoadherente LA ESTRELLA;;;;taxable;;1;;;0;0;;;;;1;;;90;Bazar;;;;;;;;;;;;0
4262;simple;1043;Film Manteca LA ESTRELLA;1;0;visible;Film Manteca LA ESTRELLA;;;;taxable;;1;;;0;0;;;;;1;;;114;Bazar;;;;;;;;;;;;0
4263;simple;1062;NP Espejo Doble c/aumento;1;0;visible;NP Espejo Doble c/aumento;;;;taxable;;1;;;0;0;;;;;1;;;220;Bazar;;;;;;;;;;;;0
4264;simple;1064;Gofa Parche Bolsa N°2 x40;1;0;visible;Gofa Parche Bolsa N?2 x40;;;;taxable;;1;;;0;0;;;;;1;;;60;Ferreteria;;;;;;;;;;;;0
4265;simple;1068;JL Hermetico 3800ml 173 (36);1;0;visible;JL Hermetico 3800ml 173 (36);;;;taxable;;1;;;0;0;;;;;1;;;219;Bazar;;;;;;;;;;;;0
4266;simple;1069;JL Hermetico 2500ml 149 (48);1;0;visible;JL Hermetico 2500ml 149 (48);;;;taxable;;1;;;0;0;;;;;1;;;129;Bazar;;;;;;;;;;;;0
4267;simple;1070;JL Hermetico 1500ml 150 (48);1;0;visible;JL Hermetico 1500ml 150 (48);;;;taxable;;1;;;0;0;;;;;1;;;81;Bazar;;;;;;;;;;;;0
4268;simple;1071;JL Hermetico 950ml 151 (48);1;0;visible;JL Hermetico 950ml 151 (48);;;;taxable;;1;;;0;0;;;;;1;;;64;Bazar;;;;;;;;;;;;0
4269;simple;1072;JL Plato playo 170 (48);1;0;visible;JL Plato playo 170 (48);;;;taxable;;1;;;0;0;;;;;1;;;68;Bazar;;;;;;;;;;;;0
4270;simple;1073;JL Plato hondo 171 (48);1;0;visible;JL Plato hondo 171 (48);;;;taxable;;1;;;0;0;;;;;1;;;68;Bazar;;;;;;;;;;;;0
4271;simple;1074;JL Plato postre 172 (48);1;0;visible;JL Plato postre 172 (48);;;;taxable;;1;;;0;0;;;;;1;;;59;Bazar;;;;;;;;;;;;0
4272;simple;1075;JL Hermetico 500ml 162 (48);1;0;visible;JL Hermetico 500ml 162 (48);;;;taxable;;1;;;0;0;;;;;1;;;43;Bazar;;;;;;;;;;;;0
4273;simple;1076;JL Vaso Exp. 500cc 178 (72);1;0;visible;JL Vaso Exp. 500cc 178 (72);;;;taxable;;1;;;0;0;;;;;1;;;83;Bazar;;;;;;;;;;;;0
4274;simple;1077;JL Champagnera PP 109 (60);1;0;visible;JL Champagnera PP 109 (60);;;;taxable;;1;;;0;0;;;;;1;;;212;Bazar;;;;;;;;;;;;0
4275;simple;1078;JL Panera-Frutera 111 (72);1;0;visible;JL Panera-Frutera 111 (72);;;;taxable;;1;;;0;0;;;;;1;;;119;Bazar;;;;;;;;;;;;0
4276;simple;1079;JL Vaso plastico 116 (200);1;0;visible;JL Vaso plastico 116 (200);;;;taxable;;1;;;0;0;;;;;1;;;27;Bazar;;;;;;;;;;;;0
4277;simple;1080;JL Ensaladera 1.8 Lts 124 (36);1;0;visible;JL Ensaladera 1.8 Lts 124 (36);;;;taxable;;1;;;0;0;;;;;1;;;74;Bazar;;;;;;;;;;;;0
4278;simple;1081;JL Ensaladera 3 Lts. 125 (36);1;0;visible;JL Ensaladera 3 Lts. 125 (36);;;;taxable;;1;;;0;0;;;;;1;;;97;Bazar;;;;;;;;;;;;0
4279;simple;1082;JL Vaso Exprimidor 1000ml 137 (100);1;0;visible;JL Vaso Exprimidor 1000ml 137 (100);;;;taxable;;1;;;0;0;;;;;1;;;92;Bazar;;;;;;;;;;;;0
4280;simple;1083;JL Vaso 500ml con tapa 175 (100);1;0;visible;JL Vaso 500ml con tapa 175 (100);;;;taxable;;1;;;0;0;;;;;1;;;58;Bazar;;;;;;;;;;;;0
4281;simple;1084;JL Bandeja Oval 180 (48);1;0;visible;JL Bandeja Oval 180 (48);;;;taxable;;1;;;0;0;;;;;1;;;140;Bazar;;;;;;;;;;;;0
4282;simple;1085;Tarro c/tapa 1.5LTS NP;1;0;visible;Tarro c/tapa 1.5LTS NP;;;;taxable;;1;;;0;0;;;;;1;;;125;Bazar;;;;;;;;;;;;0
4283;simple;1089;NP Cubetera Plastica Busgran;1;0;visible;NP Cubetera Plastica Busgran;;;;taxable;;1;;;0;0;;;;;1;;;75;Bazar;;;;;;;;;;;;0
4284;simple;1091;NP Pulverizador s/tanque;1;0;visible;NP Pulverizador s/tanque;;;;taxable;;1;;;0;0;;;;;1;;;160;Ferreteria;;;;;;;;;;;;0
4285;simple;1092;Maquina Selladora grande 30 NP;1;0;visible;Maquina Selladora grande 30 NP;;;;taxable;;1;;;0;0;;;;;1;;;3970;Ferreteria;;;;;;;;;;;;0
4286;simple;1093;NP Escurridor de vegetales;1;0;visible;NP Escurridor de vegetales;;;;taxable;;1;;;0;0;;;;;1;;;365;Bazar;;;;;;;;;;;;0
4287;simple;1094;NP Jarra medidora 1L;1;0;visible;NP Jarra medidora 1L;;;;taxable;;1;;;0;0;;;;;1;;;80;Bazar;;;;;;;;;;;;0
4288;simple;1099;Pala Resid. Chapa c/cabo NP;1;0;visible;Pala Resid. Chapa c/cabo NP;;;;taxable;;1;;;0;0;;;;;1;;;299;Bazar;;;;;;;;;;;;0
4289;simple;1100;Globo Fiesta Loca MIXTO x50;1;0;visible;Globo Fiesta Loca MIXTO x50;;;;taxable;;1;;;0;0;;;;;1;;;240;Cotillon;;;;;;;;;;;;0
4290;simple;1101;NP Cepillo lava olla;1;0;visible;NP Cepillo lava olla;;;;taxable;;1;;;0;0;;;;;1;;;110;Bazar;;;;;;;;;;;;0
4291;simple;1107;NP Aspersor regador 3salidas;1;0;visible;NP Aspersor regador 3salidas;;;;taxable;;1;;;0;0;;;;;1;;;255;Ferreteria;;;;;;;;;;;;0
4292;simple;1108;NP Silloncito Infantil;1;0;visible;NP Silloncito Infantil;;;;taxable;;1;;;0;0;;;;;1;;;607;Infantil;;;;;;;;;;;;0
